study_id,series_id,general_path_to_Axial,general_path_to_Sagittal_T1,general_path_to_Sagittal_T2
1689123946,3104714333,train_images/1689123946/3104714333,train_images/1689123946/1714294771,train_images/1689123946/275844988
1690291272,2315553255,train_images/1690291272/2315553255,train_images/1690291272/3805861667,train_images/1690291272/1761808680
1697944783,4134705907,train_images/1697944783/4134705907,train_images/1697944783/3027769204,train_images/1697944783/2522455688
1698156042,609230922,train_images/1698156042/609230922,train_images/1698156042/1349877419,train_images/1698156042/3800217841
1703116521,556945097,train_images/1703116521/556945097,train_images/1703116521/1853662286,train_images/1703116521/3232043710
1703545013,4051168162,train_images/1703545013/4051168162,train_images/1703545013/2244266415,train_images/1703545013/1702905229
1706437011,4270951758,train_images/1706437011/4270951758,train_images/1706437011/1814640980,train_images/1706437011/191908310
1709574182,2725786394,train_images/1709574182/2725786394,train_images/1709574182/3699828204,train_images/1709574182/4215897440
1713964051,2840430680,train_images/1713964051/2840430680,train_images/1713964051/3624267794,train_images/1713964051/40498574
1716586508,3464148753,train_images/1716586508/3464148753,train_images/1716586508/3503063652,train_images/1716586508/3747381559
1718295027,3811626973,train_images/1718295027/3811626973,train_images/1718295027/1224164592,train_images/1718295027/3383684792
1719776527,429069613,train_images/1719776527/429069613,train_images/1719776527/2154355601,train_images/1719776527/99057632
1721321525,108597120,train_images/1721321525/108597120,train_images/1721321525/3544091430,train_images/1721321525/3863738170
1722308532,3260736968,train_images/1722308532/3260736968,train_images/1722308532/271934733,train_images/1722308532/1062183957
1722539301,912789915,train_images/1722539301/912789915,train_images/1722539301/1376292583,train_images/1722539301/1852465903
1722603252,1267494961,train_images/1722603252/1267494961,train_images/1722603252/4079690004,train_images/1722603252/510506195
1722993663,1921187758,train_images/1722993663/1921187758,train_images/1722993663/3913220962,train_images/1722993663/3569555275
1723430291,3060312027,train_images/1723430291/3060312027,train_images/1723430291/1731869216,train_images/1723430291/1781097800
1724850177,3909740603,train_images/1724850177/3909740603,train_images/1724850177/3418941313,train_images/1724850177/1533019403
1726666224,2492818117,train_images/1726666224/2492818117,train_images/1726666224/630231805,train_images/1726666224/819314341
1734639980,315022770,train_images/1734639980/315022770,train_images/1734639980/3791568557,train_images/1734639980/3632112225
1737682527,1510698437,train_images/1737682527/1510698437,train_images/1737682527/1258728011,train_images/1737682527/2291122880
1737997675,3694516152,train_images/1737997675/3694516152,train_images/1737997675/3933929190,train_images/1737997675/3802152115
1742195308,3210956062,train_images/1742195308/3210956062,train_images/1742195308/3930681400,train_images/1742195308/3964654268
1743493727,419554762,train_images/1743493727/419554762,train_images/1743493727/1215319355,train_images/1743493727/106007244
1745732011,3926231928,train_images/1745732011/3926231928,train_images/1745732011/1893182379,train_images/1745732011/619645067
1746166687,3648237438,train_images/1746166687/3648237438,train_images/1746166687/14824868,train_images/1746166687/2015196917
1748705434,3620012952,train_images/1748705434/3620012952,train_images/1748705434/3006000146,train_images/1748705434/3670980625
1750070978,1088533895,train_images/1750070978/1088533895,train_images/1750070978/1851892747,train_images/1750070978/3357585968
1750792644,2547985582,train_images/1750792644/2547985582,train_images/1750792644/2795068576,train_images/1750792644/609468762
1751480356,33346226,train_images/1751480356/33346226,train_images/1751480356/4154954091,train_images/1751480356/466667045
1752398473,302179181,train_images/1752398473/302179181,train_images/1752398473/2939979820,train_images/1752398473/3714352474
1753007204,2035397930,train_images/1753007204/2035397930,train_images/1753007204/1246758857,train_images/1753007204/4144833015
1753720422,166401199,train_images/1753720422/166401199,train_images/1753720422/4123197727,train_images/1753720422/4198244693
1755159626,263913899,train_images/1755159626/263913899,train_images/1755159626/2692914096,train_images/1755159626/2513905084
1756304277,473537357,train_images/1756304277/473537357,train_images/1756304277/20626346,train_images/1756304277/4141417320
1763343402,3889358742,train_images/1763343402/3889358742,train_images/1763343402/4240004400,train_images/1763343402/2221066518
1764741993,3958282935,train_images/1764741993/3958282935,train_images/1764741993/252398533,train_images/1764741993/1127717990
1765492219,1436953131,train_images/1765492219/1436953131,train_images/1765492219/2882966272,train_images/1765492219/243060565
1767715297,3581600969,train_images/1767715297/3581600969,train_images/1767715297/1162260417,train_images/1767715297/3866933017
1768692511,4243481435,train_images/1768692511/4243481435,train_images/1768692511/1766321945,train_images/1768692511/1118892381
1774588202,3951969305,train_images/1774588202/3951969305,train_images/1774588202/3813356142,train_images/1774588202/2974276272
1777645381,2330801383,train_images/1777645381/2330801383,train_images/1777645381/3885960988,train_images/1777645381/1438513204
1777680877,145315558,train_images/1777680877/145315558,train_images/1777680877/2023368869,train_images/1777680877/3817742634
1778251850,1717676351,train_images/1778251850/1717676351,train_images/1778251850/3681929374,train_images/1778251850/3196149559
1780646606,3098929855,train_images/1780646606/3098929855,train_images/1780646606/4044528471,train_images/1780646606/4087589970
1781596000,1850229372,train_images/1781596000/1850229372,train_images/1781596000/812581384,train_images/1781596000/1199306532
1782095928,1860740545,train_images/1782095928/1860740545,train_images/1782095928/3350661070,train_images/1782095928/2236558816
1784445928,1994926529,train_images/1784445928/1994926529,train_images/1784445928/1426592494,train_images/1784445928/3114365776
1785782006,330376944,train_images/1785782006/330376944,train_images/1785782006/575227709,train_images/1785782006/2680924350
1788181985,1272262448,train_images/1788181985/1272262448,train_images/1788181985/2745878385,train_images/1788181985/2278803484
1788839607,3553736443,train_images/1788839607/3553736443,train_images/1788839607/4031223150,train_images/1788839607/251133728
1791596037,386685542,train_images/1791596037/386685542,train_images/1791596037/3812818963,train_images/1791596037/935170181
1794911128,3814020826,train_images/1794911128/3814020826,train_images/1794911128/2015575664,train_images/1794911128/3372964419
1796029449,996181429,train_images/1796029449/996181429,train_images/1796029449/1271607551,train_images/1796029449/2941208753
1805675557,3125195154,train_images/1805675557/3125195154,train_images/1805675557/3019771802,train_images/1805675557/3570135159
1805845915,1410426309,train_images/1805845915/1410426309,train_images/1805845915/1103737958,train_images/1805845915/1561472716
1812153363,2562001092,train_images/1812153363/2562001092,train_images/1812153363/242672591,train_images/1812153363/2415632054
1812655676,1878368144,train_images/1812655676/1878368144,train_images/1812655676/2408010873,train_images/1812655676/1447971045
1817651842,865055759,train_images/1817651842/865055759,train_images/1817651842/1812766382,train_images/1817651842/2056505490
1820866003,3689221841,train_images/1820866003/3689221841,train_images/1820866003/3174801643,train_images/1820866003/131094096
1821125682,551459201,train_images/1821125682/551459201,train_images/1821125682/1200968100,train_images/1821125682/2493425021
1827151112,2172759579,train_images/1827151112/2172759579,train_images/1827151112/3457972342,train_images/1827151112/1837552088
1827243377,338036151,train_images/1827243377/338036151,train_images/1827243377/1404951568,train_images/1827243377/3474567852
1827626416,255982645,train_images/1827626416/255982645,train_images/1827626416/2352344009,train_images/1827626416/3408231031
1829899535,1124062115,train_images/1829899535/1124062115,train_images/1829899535/4115560305,train_images/1829899535/557043040
1830859028,710830844,train_images/1830859028/710830844,train_images/1830859028/2651148012,train_images/1830859028/3213704973
1833061198,1852912755,train_images/1833061198/1852912755,train_images/1833061198/3267675322,train_images/1833061198/3269369940
1833077159,1707914361,train_images/1833077159/1707914361,train_images/1833077159/208484400,train_images/1833077159/2390842623
1835489622,528841733,train_images/1835489622/528841733,train_images/1835489622/2569745110,train_images/1835489622/2191396281
1839242409,331207842,train_images/1839242409/331207842,train_images/1839242409/3211434109,train_images/1839242409/3220317236
1841466465,3157842534,train_images/1841466465/3157842534,train_images/1841466465/978536395,train_images/1841466465/1219577724
1845195769,2819293552,train_images/1845195769/2819293552,train_images/1845195769/452588378,train_images/1845195769/2283960359
1845825209,2585392925,train_images/1845825209/2585392925,train_images/1845825209/4186379185,train_images/1845825209/731803490
1847995287,486291413,train_images/1847995287/486291413,train_images/1847995287/1552369666,train_images/1847995287/1622370600
1850731145,3651927826,train_images/1850731145/3651927826,train_images/1850731145/1725330889,train_images/1850731145/2746683404
1855454452,1602155311,train_images/1855454452/1602155311,train_images/1855454452/207765520,train_images/1855454452/18863551
1859534255,388773661,train_images/1859534255/388773661,train_images/1859534255/3931601480,train_images/1859534255/1445343658
1862230706,2972529344,train_images/1862230706/2972529344,train_images/1862230706/3901215738,train_images/1862230706/1710908024
1864762516,1190781566,train_images/1864762516/1190781566,train_images/1864762516/81407526,train_images/1864762516/3151213793
1865199254,2447676781,train_images/1865199254/2447676781,train_images/1865199254/3791745687,train_images/1865199254/1714854185
1868615696,1473517136,train_images/1868615696/1473517136,train_images/1868615696/81593102,train_images/1868615696/1304954941
1871675162,1791666862,train_images/1871675162/1791666862,train_images/1871675162/332177460,train_images/1871675162/413939808
1871874877,2798209077,train_images/1871874877/2798209077,train_images/1871874877/3130574468,train_images/1871874877/2175331360
1872256708,3304519513,train_images/1872256708/3304519513,train_images/1872256708/964672972,train_images/1872256708/3910234897
